Record_ID,Chamber_ID,Chamber_Name,Region,Wheel_Disk,Station_Ring,Sector,Position,DPID_Change_Date_FROM,DPID_Change_Date_TO,HV DPID,GAS DPID1,GAS DPID2,Roll_ID1,Roll_ID2,Roll_ID3,TEMPERATURE_ID,FOS_ID 
1941,447817,W+1/S12/RB3-,Barrel,1,3,12,-,10-MAY-22 02.11.16.501000000 PM,,3250,448904,,,,,9232,
1942,447818,W+1/S12/RB3+,Barrel,1,3,12,+,10-MAY-22 02.11.16.501000000 PM,,3251,448904,,,,,9232,
1943,447819,W+1/S12/RB4-,Barrel,1,4,12,-,10-MAY-22 02.11.16.501000000 PM,,3252,448906,,,,,9231,
1944,447820,W+1/S12/RB4+,Barrel,1,4,12,+,10-MAY-22 02.11.16.501000000 PM,,3253,448906,,,,,9231,
1945,447632,W+2/S01/RB1in,Barrel,2,1,1,in,10-MAY-22 02.11.16.501000000 PM,,315,448926,,,,,36930,
1946,447633,W+2/S01/RB1out,Barrel,2,1,1,out,10-MAY-22 02.11.16.501000000 PM,,316,448926,,,,,36931,
1947,447634,W+2/S01/RB2in,Barrel,2,2,1,in,10-MAY-22 02.11.16.501000000 PM,,317,448928,,,,,36929,
1948,447635,W+2/S01/RB2out,Barrel,2,2,1,out,10-MAY-22 02.11.16.501000000 PM,,318,448928,,,,,36929,
1949,447636,W+2/S01/RB3-,Barrel,2,3,1,-,10-MAY-22 02.11.16.501000000 PM,,319,448930,,,,,36928,
1950,447637,W+2/S01/RB3+,Barrel,2,3,1,+,10-MAY-22 02.11.16.501000000 PM,,320,448930,,,,,36928,
1951,447638,W+2/S01/RB4-,Barrel,2,4,1,-,10-MAY-22 02.11.16.501000000 PM,,322,448931,,,,,36927,
1952,447639,W+2/S01/RB4+,Barrel,2,4,1,+,10-MAY-22 02.11.16.501000000 PM,,323,448931,,,,,36927,
1953,447640,W+2/S02/RB1in,Barrel,2,1,2,in,10-MAY-22 02.11.16.501000000 PM,,324,449038,,,,,36935,
1954,447641,W+2/S02/RB1out,Barrel,2,1,2,out,10-MAY-22 02.11.16.501000000 PM,,325,449038,,,,,36936,
1955,447642,W+2/S02/RB2in,Barrel,2,2,2,in,10-MAY-22 02.11.16.501000000 PM,,326,449040,,,,,36934,
1956,447643,W+2/S02/RB2out,Barrel,2,2,2,out,10-MAY-22 02.11.16.501000000 PM,,327,449040,,,,,36934,
1957,447644,W+2/S02/RB3-,Barrel,2,3,2,-,10-MAY-22 02.11.16.501000000 PM,,329,449042,,,,,36933,
1958,447645,W+2/S02/RB3+,Barrel,2,3,2,+,10-MAY-22 02.11.16.501000000 PM,,330,449042,,,,,36933,
1959,447646,W+2/S02/RB4-,Barrel,2,4,2,-,10-MAY-22 02.11.16.501000000 PM,,331,449045,,,,,36932,
1960,447647,W+2/S02/RB4+,Barrel,2,4,2,+,10-MAY-22 02.11.16.501000000 PM,,332,449045,,,,,36932,
1961,447648,W+2/S03/RB1in,Barrel,2,1,3,in,10-MAY-22 02.11.16.501000000 PM,,333,449039,,,,,36940,
1962,447649,W+2/S03/RB1out,Barrel,2,1,3,out,10-MAY-22 02.11.16.501000000 PM,,334,449039,,,,,36941,
1963,447650,W+2/S03/RB2in,Barrel,2,2,3,in,10-MAY-22 02.11.16.501000000 PM,,336,449041,,,,,36939,
1964,447651,W+2/S03/RB2out,Barrel,2,2,3,out,10-MAY-22 02.11.16.501000000 PM,,337,449041,,,,,36939,
1965,447652,W+2/S03/RB3-,Barrel,2,3,3,-,10-MAY-22 02.11.16.501000000 PM,,338,449043,,,,,36938,
1966,447653,W+2/S03/RB3+,Barrel,2,3,3,+,10-MAY-22 02.11.16.501000000 PM,,339,449043,,,,,36938,
1967,1,W+2/S03/RB4-,Barrel,2,4,3,-,10-MAY-22 02.11.16.501000000 PM,,340,449044,,,,,36937,
1968,2,W+2/S03/RB4+,Barrel,2,4,3,+,10-MAY-22 02.11.16.501000000 PM,,341,449044,,,,,36937,
1969,3,W+2/S04/RB1in,Barrel,2,1,4,in,10-MAY-22 02.11.16.501000000 PM,,343,449046,,,,,37142,
1970,447654,W+2/S04/RB1out,Barrel,2,1,4,out,10-MAY-22 02.11.16.501000000 PM,,344,449046,,,,,37143,
1971,447655,W+2/S04/RB2in,Barrel,2,2,4,in,10-MAY-22 02.11.16.501000000 PM,,345,449048,,,,,37141,
1972,447656,W+2/S04/RB2out,Barrel,2,2,4,out,10-MAY-22 02.11.16.501000000 PM,,346,449048,,,,,37141,
1973,447657,W+2/S04/RB3-,Barrel,2,3,4,-,10-MAY-22 02.11.16.501000000 PM,,347,449050,,,,,37140,
1974,447658,W+2/S04/RB3+,Barrel,2,3,4,+,10-MAY-22 02.11.16.501000000 PM,,348,449050,,,,,37140,
1975,447660,W+2/S04/RB4-,Barrel,2,4,4,-,10-MAY-22 02.11.16.501000000 PM,,351,449054,,,,,37138,
1976,447659,W+2/S04/RB4--,Barrel,2,4,4,--,10-MAY-22 02.11.16.501000000 PM,,350,449054,,,,,37138,
1977,447661,W+2/S04/RB4+,Barrel,2,4,4,+,10-MAY-22 02.11.16.501000000 PM,,352,449052,,,,,37139,
1978,447662,W+2/S04/RB4++,Barrel,2,4,4,++,10-MAY-22 02.11.16.501000000 PM,,353,449052,,,,,37139,
1979,447663,W+2/S05/RB1in,Barrel,2,1,5,in,10-MAY-22 02.11.16.501000000 PM,,354,449047,,,,,37147,
1980,447664,W+2/S05/RB1out,Barrel,2,1,5,out,10-MAY-22 02.11.16.501000000 PM,,355,449047,,,,,37148,
1981,447665,W+2/S05/RB2in,Barrel,2,2,5,in,10-MAY-22 02.11.16.501000000 PM,,357,449049,,,,,37146,
1982,447666,W+2/S05/RB2out,Barrel,2,2,5,out,10-MAY-22 02.11.16.501000000 PM,,358,449049,,,,,37146,
1983,447667,W+2/S05/RB3-,Barrel,2,3,5,-,10-MAY-22 02.11.16.501000000 PM,,359,449051,,,,,37145,
1984,447668,W+2/S05/RB3+,Barrel,2,3,5,+,10-MAY-22 02.11.16.501000000 PM,,360,449051,,,,,37145,
1985,447669,W+2/S05/RB4-,Barrel,2,4,5,-,10-MAY-22 02.11.16.501000000 PM,,361,449053,,,,,37144,
1986,447670,W+2/S05/RB4+,Barrel,2,4,5,+,10-MAY-22 02.11.16.501000000 PM,,362,449053,,,,,37144,
1987,447671,W+2/S06/RB1in,Barrel,2,1,6,in,10-MAY-22 02.11.16.501000000 PM,,364,449055,,,,,37152,
1988,447672,W+2/S06/RB1out,Barrel,2,1,6,out,10-MAY-22 02.11.16.501000000 PM,,365,449055,,,,,37153,
1989,447673,W+2/S06/RB2in,Barrel,2,2,6,in,10-MAY-22 02.11.16.501000000 PM,,366,449057,,,,,37151,
1990,447674,W+2/S06/RB2out,Barrel,2,2,6,out,10-MAY-22 02.11.16.501000000 PM,,367,449057,,,,,37151,
1991,447675,W+2/S06/RB3-,Barrel,2,3,6,-,10-MAY-22 02.11.16.501000000 PM,,368,449059,,,,,37150,
1992,447676,W+2/S06/RB3+,Barrel,2,3,6,+,10-MAY-22 02.11.16.501000000 PM,,369,449059,,,,,37150,
1993,447677,W+2/S06/RB4-,Barrel,2,4,6,-,10-MAY-22 02.11.16.501000000 PM,,371,449062,,,,,37149,
1994,447678,W+2/S06/RB4+,Barrel,2,4,6,+,10-MAY-22 02.11.16.501000000 PM,,372,449062,,,,,37149,
1995,447679,W+2/S07/RB1in,Barrel,2,1,7,in,10-MAY-22 02.11.16.501000000 PM,,373,449056,,,,,9153,
1996,447680,W+2/S07/RB1out,Barrel,2,1,7,out,10-MAY-22 02.11.16.501000000 PM,,374,449056,,,,,9154,
1997,447681,W+2/S07/RB2in,Barrel,2,2,7,in,10-MAY-22 02.11.16.501000000 PM,,375,449058,,,,,9152,
1998,447682,W+2/S07/RB2out,Barrel,2,2,7,out,10-MAY-22 02.11.16.501000000 PM,,376,449058,,,,,9152,
1999,447683,W+2/S07/RB3-,Barrel,2,3,7,-,10-MAY-22 02.11.16.501000000 PM,,378,449060,,,,,9151,
2000,447684,W+2/S07/RB3+,Barrel,2,3,7,+,10-MAY-22 02.11.16.501000000 PM,,379,449060,,,,,9151,
2001,447685,W+2/S07/RB4-,Barrel,2,4,7,-,10-MAY-22 02.11.16.501000000 PM,,380,449061,,,,,9150,
2002,447686,W+2/S07/RB4+,Barrel,2,4,7,+,10-MAY-22 02.11.16.501000000 PM,,381,449061,,,,,9150,
2003,447687,W+2/S08/RB1in,Barrel,2,1,8,in,10-MAY-22 02.11.16.501000000 PM,,382,448908,,,,,9158,
2004,447688,W+2/S08/RB1out,Barrel,2,1,8,out,10-MAY-22 02.11.16.501000000 PM,,383,448908,,,,,9159,
2005,447689,W+2/S08/RB2in,Barrel,2,2,8,in,10-MAY-22 02.11.16.501000000 PM,,385,448910,,,,,9157,
2006,447690,W+2/S08/RB2out,Barrel,2,2,8,out,10-MAY-22 02.11.16.501000000 PM,,386,448910,,,,,9157,
2007,447691,W+2/S08/RB3-,Barrel,2,3,8,-,10-MAY-22 02.11.16.501000000 PM,,387,448912,,,,,9156,
2008,447692,W+2/S08/RB3+,Barrel,2,3,8,+,10-MAY-22 02.11.16.501000000 PM,,388,448912,,,,,9156,
2009,447693,W+2/S08/RB4-,Barrel,2,4,8,-,10-MAY-22 02.11.16.501000000 PM,,389,448914,,,,,9155,
2010,447694,W+2/S08/RB4+,Barrel,2,4,8,+,10-MAY-22 02.11.16.501000000 PM,,390,448914,,,,,9155,
2011,447695,W+2/S09/RB1in,Barrel,2,1,9,in,10-MAY-22 02.11.16.501000000 PM,,392,448909,,,,,9163,
2012,447696,W+2/S09/RB1out,Barrel,2,1,9,out,10-MAY-22 02.11.16.501000000 PM,,393,448909,,,,,9164,
2013,447697,W+2/S09/RB2in,Barrel,2,2,9,in,10-MAY-22 02.11.16.501000000 PM,,394,448911,,,,,9162,
2014,447698,W+2/S09/RB2out,Barrel,2,2,9,out,10-MAY-22 02.11.16.501000000 PM,,395,448911,,,,,9162,
2015,447699,W+2/S09/RB3-,Barrel,2,3,9,-,10-MAY-22 02.11.16.501000000 PM,,396,448913,,,,,9161,
2016,447700,W+2/S09/RB3+,Barrel,2,3,9,+,10-MAY-22 02.11.16.501000000 PM,,397,448913,,,,,9161,
2017,447701,W+2/S09/RB4,Barrel,2,4,9,,10-MAY-22 02.11.16.501000000 PM,,399,448915,,,,,9160,
2018,447702,W+2/S10/RB1in,Barrel,2,1,10,in,10-MAY-22 02.11.16.501000000 PM,,400,448916,,,,,36946,
2019,447703,W+2/S10/RB1out,Barrel,2,1,10,out,10-MAY-22 02.11.16.501000000 PM,,401,448916,,,,,36947,
2020,447704,W+2/S10/RB2in,Barrel,2,2,10,in,10-MAY-22 02.11.16.501000000 PM,,402,448918,,,,,36945,
2021,447705,W+2/S10/RB2out,Barrel,2,2,10,out,10-MAY-22 02.11.16.501000000 PM,,403,448918,,,,,36945,
2022,447706,W+2/S10/RB3-,Barrel,2,3,10,-,10-MAY-22 02.11.16.501000000 PM,,404,448921,,,,,36944,
2023,447707,W+2/S10/RB3+,Barrel,2,3,10,+,10-MAY-22 02.11.16.501000000 PM,,406,448920,,,,,36944,
2024,447708,W+2/S10/RB4-,Barrel,2,4,10,-,10-MAY-22 02.11.16.501000000 PM,,407,448922,,,,,36942,
2025,447709,W+2/S10/RB4+,Barrel,2,4,10,+,10-MAY-22 02.11.16.501000000 PM,,408,448923,,,,,36943,
2026,447710,W+2/S11/RB1in,Barrel,2,1,11,in,10-MAY-22 02.11.16.501000000 PM,,409,448917,,,,,36951,
2027,447711,W+2/S11/RB1out,Barrel,2,1,11,out,10-MAY-22 02.11.16.501000000 PM,,410,448917,,,,,36952,
2028,447712,W+2/S11/RB2in,Barrel,2,2,11,in,10-MAY-22 02.11.16.501000000 PM,,411,448919,,,,,36950,
2029,447713,W+2/S11/RB2out,Barrel,2,2,11,out,10-MAY-22 02.11.16.501000000 PM,,413,448919,,,,,36950,
2030,447714,W+2/S11/RB3-,Barrel,2,3,11,-,10-MAY-22 02.11.16.501000000 PM,,414,448920,,,,,36949,
2031,447715,W+2/S11/RB3+,Barrel,2,3,11,+,10-MAY-22 02.11.16.501000000 PM,,415,448921,,,,,36949,
2032,447716,W+2/S11/RB4,Barrel,2,4,11,,10-MAY-22 02.11.16.501000000 PM,,416,448924,,,,,36948,
2033,447717,W+2/S12/RB1in,Barrel,2,1,12,in,10-MAY-22 02.11.16.501000000 PM,,417,448925,,,,,36956,
2034,447718,W+2/S12/RB1out,Barrel,2,1,12,out,10-MAY-22 02.11.16.501000000 PM,,418,448925,,,,,36957,
2035,447719,W+2/S12/RB2in,Barrel,2,2,12,in,10-MAY-22 02.11.16.501000000 PM,,420,448927,,,,,36955,
2036,447720,W+2/S12/RB2out,Barrel,2,2,12,out,10-MAY-22 02.11.16.501000000 PM,,421,448927,,,,,36955,
2037,447721,W+2/S12/RB3-,Barrel,2,3,12,-,10-MAY-22 02.11.16.501000000 PM,,422,448929,,,,,36954,
2038,447722,W+2/S12/RB3+,Barrel,2,3,12,+,10-MAY-22 02.11.16.501000000 PM,,423,448929,,,,,36954,
2039,447723,W+2/S12/RB4-,Barrel,2,4,12,-,10-MAY-22 02.11.16.501000000 PM,,424,448932,,,,,36953,
2040,447724,W+2/S12/RB4+,Barrel,2,4,12,+,10-MAY-22 02.11.16.501000000 PM,,425,448932,,,,,36953,
2041,448397,RE+1/2/01,Endcap,1,2,1,,10-MAY-22 02.11.16.501000000 PM,,142852,449119,449117,,,,143357,
2042,448398,RE+1/2/02,Endcap,1,2,2,,10-MAY-22 02.11.16.501000000 PM,,142831,449119,449117,,,,143357,
2043,448399,RE+1/2/03,Endcap,1,2,3,,10-MAY-22 02.11.16.501000000 PM,,142852,449119,449117,,,,143357,
2044,448400,RE+1/2/04,Endcap,1,2,4,,10-MAY-22 02.11.16.501000000 PM,,142851,449119,449117,,,,143357,
2045,448401,RE+1/2/05,Endcap,1,2,5,,10-MAY-22 02.11.16.501000000 PM,,142853,449119,449117,,,,143358,
2046,448402,RE+1/2/06,Endcap,1,2,6,,10-MAY-22 02.11.16.501000000 PM,,142834,449124,449122,,,,143358,
2047,448403,RE+1/2/07,Endcap,1,2,7,,10-MAY-22 02.11.16.501000000 PM,,142832,449124,449122,,,,143358,
2048,448404,RE+1/2/08,Endcap,1,2,8,,10-MAY-22 02.11.16.501000000 PM,,142849,449124,449122,,,,143358,
2049,448405,RE+1/2/09,Endcap,1,2,9,,10-MAY-22 02.11.16.501000000 PM,,142844,449124,449122,,,,143358,
2050,448406,RE+1/2/10,Endcap,1,2,10,,10-MAY-22 02.11.16.501000000 PM,,142832,449124,449122,,,,143358,
2051,448407,RE+1/2/11,Endcap,1,2,11,,10-MAY-22 02.11.16.501000000 PM,,142890,449124,449122,,,,143359,
2052,448408,RE+1/2/12,Endcap,1,2,12,,10-MAY-22 02.11.16.501000000 PM,,142885,449120,449121,,,,143359,
2053,448409,RE+1/2/13,Endcap,1,2,13,,10-MAY-22 02.11.16.501000000 PM,,142911,449120,449121,,,,143359,
2054,448410,RE+1/2/14,Endcap,1,2,14,,10-MAY-22 02.11.16.501000000 PM,,142910,449120,449121,,,,143359,
2055,448411,RE+1/2/15,Endcap,1,2,15,,10-MAY-22 02.11.16.501000000 PM,,142890,449120,449121,,,,143359,
2056,448412,RE+1/2/16,Endcap,1,2,16,,10-MAY-22 02.11.16.501000000 PM,,142905,449120,449121,,,,143359,
2057,448413,RE+1/2/17,Endcap,1,2,17,,10-MAY-22 02.11.16.501000000 PM,,142884,449120,449121,,,,143360,
2058,448414,RE+1/2/18,Endcap,1,2,18,,10-MAY-22 02.11.16.501000000 PM,,142897,449072,449074,,,,143360,
2059,448415,RE+1/2/19,Endcap,1,2,19,,10-MAY-22 02.11.16.501000000 PM,,142906,449072,449074,,,,143360,
2060,448416,RE+1/2/20,Endcap,1,2,20,,10-MAY-22 02.11.16.501000000 PM,,142896,449072,449074,,,,143360,
2061,448417,RE+1/2/21,Endcap,1,2,21,,10-MAY-22 02.11.16.501000000 PM,,142882,449072,449074,,,,143360,
2062,448418,RE+1/2/22,Endcap,1,2,22,,10-MAY-22 02.11.16.501000000 PM,,142889,449072,449074,,,,143360,
2063,448419,RE+1/2/23,Endcap,1,2,23,,10-MAY-22 02.11.16.501000000 PM,,142883,449072,449074,,,,143361,
2064,448420,RE+1/2/24,Endcap,1,2,24,,10-MAY-22 02.11.16.501000000 PM,,142908,449069,449067,,,,143361,
2065,448421,RE+1/2/25,Endcap,1,2,25,,10-MAY-22 02.11.16.501000000 PM,,142898,449069,449067,,,,143361,
2066,448422,RE+1/2/26,Endcap,1,2,26,,10-MAY-22 02.11.16.501000000 PM,,142889,449069,449067,,,,143361,
2067,448423,RE+1/2/27,Endcap,1,2,27,,10-MAY-22 02.11.16.501000000 PM,,142903,449069,449067,,,,143361,
2068,448424,RE+1/2/28,Endcap,1,2,28,,10-MAY-22 02.11.16.501000000 PM,,142891,449069,449067,,,,143361,
2069,448425,RE+1/2/29,Endcap,1,2,29,,10-MAY-22 02.11.16.501000000 PM,,142825,449069,449067,,,,143362,
2070,448426,RE+1/2/30,Endcap,1,2,30,,10-MAY-22 02.11.16.501000000 PM,,142839,449068,449065,,,,143362,
2071,448427,RE+1/2/31,Endcap,1,2,31,,10-MAY-22 02.11.16.501000000 PM,,142845,449068,449065,,,,143362,
2072,448428,RE+1/2/32,Endcap,1,2,32,,10-MAY-22 02.11.16.501000000 PM,,142844,449068,449065,,,,143362,
2073,4,RE+1/2/33,Endcap,1,2,33,,10-MAY-22 02.11.16.501000000 PM,,142830,449068,449065,,,,143362,
2074,448429,RE+1/2/34,Endcap,1,2,34,,10-MAY-22 02.11.16.501000000 PM,,142840,449068,449065,,,,143362,
2075,448430,RE+1/2/35,Endcap,1,2,35,,10-MAY-22 02.11.16.501000000 PM,,142847,449068,449065,,,,143357,
2076,448431,RE+1/2/36,Endcap,1,2,36,,10-MAY-22 02.11.16.501000000 PM,,142828,449119,449117,,,,143357,
2077,448432,RE+1/3/01,Endcap,1,3,1,,10-MAY-22 02.11.16.501000000 PM,,142853,449118,449127,,,,143363,
2078,448433,RE+1/3/02,Endcap,1,3,2,,10-MAY-22 02.11.16.501000000 PM,,142840,449118,449127,,,,143363,
2079,448434,RE+1/3/03,Endcap,1,3,3,,10-MAY-22 02.11.16.501000000 PM,,142833,449118,449127,,,,143363,
2080,448435,RE+1/3/04,Endcap,1,3,4,,10-MAY-22 02.11.16.501000000 PM,,216673,449118,449127,,,,143363,
2081,448436,RE+1/3/05,Endcap,1,3,5,,10-MAY-22 02.11.16.501000000 PM,,142848,449118,449127,,,,143364,
2082,448437,RE+1/3/06,Endcap,1,3,6,,10-MAY-22 02.11.16.501000000 PM,,142827,449116,449125,,,,143364,
2083,448438,RE+1/3/07,Endcap,1,3,7,,10-MAY-22 02.11.16.501000000 PM,,142841,449116,449125,,,,143364,
2084,448439,RE+1/3/08,Endcap,1,3,8,,10-MAY-22 02.11.16.501000000 PM,,142849,449116,449125,,,,143364,
2085,448440,RE+1/3/09,Endcap,1,3,9,,10-MAY-22 02.11.16.501000000 PM,,142828,449116,449125,,,,143364,
2086,448441,RE+1/3/10,Endcap,1,3,10,,10-MAY-22 02.11.16.501000000 PM,,142839,449116,449125,,,,143364,
2087,448442,RE+1/3/11,Endcap,1,3,11,,10-MAY-22 02.11.16.501000000 PM,,142885,449116,449125,,,,143365,
2088,448443,RE+1/3/12,Endcap,1,3,12,,10-MAY-22 02.11.16.501000000 PM,,142910,449126,449123,,,,143365,
2089,448444,RE+1/3/13,Endcap,1,3,13,,10-MAY-22 02.11.16.501000000 PM,,142901,449126,449123,,,,143365,
2090,448445,RE+1/3/14,Endcap,1,3,14,,10-MAY-22 02.11.16.501000000 PM,,142891,449126,449123,,,,143365,
2091,448446,RE+1/3/15,Endcap,1,3,15,,10-MAY-22 02.11.16.501000000 PM,,142912,449126,449123,,,,143365,
2092,448447,RE+1/3/16,Endcap,1,3,16,,10-MAY-22 02.11.16.501000000 PM,,142893,449126,449123,,,,143365,
2093,448448,RE+1/3/17,Endcap,1,3,17,,10-MAY-22 02.11.16.501000000 PM,,142901,449126,449123,,,,143366,
2094,448449,RE+1/3/18,Endcap,1,3,18,,10-MAY-22 02.11.16.501000000 PM,,142884,449075,449071,,,,143366,
2095,448450,RE+1/3/19,Endcap,1,3,19,,10-MAY-22 02.11.16.501000000 PM,,142899,449075,449071,,,,143366,
2096,448451,RE+1/3/20,Endcap,1,3,20,,10-MAY-22 02.11.16.501000000 PM,,142900,449075,449071,,,,143366,
2097,448452,RE+1/3/21,Endcap,1,3,21,,10-MAY-22 02.11.16.501000000 PM,,142886,449075,449071,,,,143366,
2098,448453,RE+1/3/22,Endcap,1,3,22,,10-MAY-22 02.11.16.501000000 PM,,142887,449075,449071,,,,143366,
2099,448454,RE+1/3/23,Endcap,1,3,23,,10-MAY-22 02.11.16.501000000 PM,,142887,449075,449071,,,,143367,
2100,448455,RE+1/3/24,Endcap,1,3,24,,10-MAY-22 02.11.16.501000000 PM,,142900,449073,449066,,,,143367,
2101,448456,RE+1/3/25,Endcap,1,3,25,,10-MAY-22 02.11.16.501000000 PM,,142899,449073,449066,,,,143367,
2102,448457,RE+1/3/26,Endcap,1,3,26,,10-MAY-22 02.11.16.501000000 PM,,142886,449073,449066,,,,143367,
2103,448458,RE+1/3/27,Endcap,1,3,27,,10-MAY-22 02.11.16.501000000 PM,,142892,449073,449066,,,,143367,
2104,448459,RE+1/3/28,Endcap,1,3,28,,10-MAY-22 02.11.16.501000000 PM,,142912,449073,449066,,,,143367,
2105,448460,RE+1/3/29,Endcap,1,3,29,,10-MAY-22 02.11.16.501000000 PM,,142824,449073,449066,,,,143368,
2106,448461,RE+1/3/30,Endcap,1,3,30,,10-MAY-22 02.11.16.501000000 PM,,142846,449070,449064,,,,143368,
2107,448462,RE+1/3/31,Endcap,1,3,31,,10-MAY-22 02.11.16.501000000 PM,,142825,449070,449064,,,,143368,
2108,448463,RE+1/3/32,Endcap,1,3,32,,10-MAY-22 02.11.16.501000000 PM,,142842,449070,449064,,,,143368,
2109,448464,RE+1/3/33,Endcap,1,3,33,,10-MAY-22 02.11.16.501000000 PM,,142823,449070,449064,,,,143368,
2110,448465,RE+1/3/34,Endcap,1,3,34,,10-MAY-22 02.11.16.501000000 PM,,142830,449070,449064,,,,143368,
2111,448466,RE+1/3/35,Endcap,1,3,35,,10-MAY-22 02.11.16.501000000 PM,,142826,449070,449064,,,,143363,
2112,448467,RE+1/3/36,Endcap,1,3,36,,10-MAY-22 02.11.16.501000000 PM,,142833,449118,449127,,,,143363,
2113,448468,RE+2/2/01,Endcap,2,2,1,,10-MAY-22 02.11.16.501000000 PM,,142846,449087,449088,,,,143374,231445
2114,448469,RE+2/2/02,Endcap,2,2,2,,10-MAY-22 02.11.16.501000000 PM,,142831,449087,449088,,,,143374,231446
2115,448470,RE+2/2/03,Endcap,2,2,3,,10-MAY-22 02.11.16.501000000 PM,,142835,449129,449130,,,,143374,231447
2116,448471,RE+2/2/04,Endcap,2,2,4,,10-MAY-22 02.11.16.501000000 PM,,142851,449129,449130,,,,143369,231448
2117,448472,RE+2/2/05,Endcap,2,2,5,,10-MAY-22 02.11.16.501000000 PM,,142841,449129,449130,,,,143369,231449
2118,448473,RE+2/2/06,Endcap,2,2,6,,10-MAY-22 02.11.16.501000000 PM,,142837,449131,449132,,,,143369,231450
2119,448474,RE+2/2/07,Endcap,2,2,7,,10-MAY-22 02.11.16.501000000 PM,,142838,449131,449132,,,,143369,231451
2120,448475,RE+2/2/08,Endcap,2,2,8,,10-MAY-22 02.11.16.501000000 PM,,142837,449131,449132,,,,143369,231452
2121,448476,RE+2/2/09,Endcap,2,2,9,,10-MAY-22 02.11.16.501000000 PM,,142848,449133,449134,,,,143369,231453
2122,448477,RE+2/2/10,Endcap,2,2,10,,10-MAY-22 02.11.16.501000000 PM,,142856,449133,449134,,,,143370,231454
2123,448478,RE+2/2/11,Endcap,2,2,11,,10-MAY-22 02.11.16.501000000 PM,,142907,449133,449134,,,,143370,231455
2124,448479,RE+2/2/12,Endcap,2,2,12,,10-MAY-22 02.11.16.501000000 PM,,142907,449135,449136,,,,143370,231456
2125,448480,RE+2/2/13,Endcap,2,2,13,,10-MAY-22 02.11.16.501000000 PM,,142903,449135,449136,,,,143370,231457
2126,448481,RE+2/2/14,Endcap,2,2,14,,10-MAY-22 02.11.16.501000000 PM,,142908,449135,449136,,,,143370,231458
2127,448482,RE+2/2/15,Endcap,2,2,15,,10-MAY-22 02.11.16.501000000 PM,,142911,449137,449138,,,,143371,231459
2128,448483,RE+2/2/16,Endcap,2,2,16,,10-MAY-22 02.11.16.501000000 PM,,142898,449137,449138,,,,143371,231460
2129,448484,RE+2/2/17,Endcap,2,2,17,,10-MAY-22 02.11.16.501000000 PM,,142906,449137,449138,,,,143371,231461
2130,448485,RE+2/2/18,Endcap,2,2,18,,10-MAY-22 02.11.16.501000000 PM,,142894,449139,449140,,,,143371,231462
2131,448486,RE+2/2/19,Endcap,2,2,19,,10-MAY-22 02.11.16.501000000 PM,,142897,449139,449140,,,,143371,231463
2132,448487,RE+2/2/20,Endcap,2,2,20,,10-MAY-22 02.11.16.501000000 PM,,142932,449139,449140,,,,143371,231464
2133,448488,RE+2/2/21,Endcap,2,2,21,,10-MAY-22 02.11.16.501000000 PM,,142943,449077,449078,,,,143372,231465
2134,448489,RE+2/2/22,Endcap,2,2,22,,10-MAY-22 02.11.16.501000000 PM,,142913,449077,449078,,,,143372,231466
2135,448490,RE+2/2/23,Endcap,2,2,23,,10-MAY-22 02.11.16.501000000 PM,,142942,449077,449078,,,,143372,231467
2136,448491,RE+2/2/24,Endcap,2,2,24,,10-MAY-22 02.11.16.501000000 PM,,142940,449079,449080,,,,143372,231468
2137,448492,RE+2/2/25,Endcap,2,2,25,,10-MAY-22 02.11.16.501000000 PM,,142943,449079,449080,,,,143372,231469
2138,448493,RE+2/2/26,Endcap,2,2,26,,10-MAY-22 02.11.16.501000000 PM,,142932,449079,449080,,,,143372,231470
2139,448494,RE+2/2/27,Endcap,2,2,27,,10-MAY-22 02.11.16.501000000 PM,,142926,449081,449082,,,,143372,231471
2140,448495,RE+2/2/28,Endcap,2,2,28,,10-MAY-22 02.11.16.501000000 PM,,142939,449081,449082,,,,143373,231472
2141,448496,RE+2/2/29,Endcap,2,2,29,,10-MAY-22 02.11.16.501000000 PM,,142856,449081,449082,,,,143373,231473
2142,448497,RE+2/2/30,Endcap,2,2,30,,10-MAY-22 02.11.16.501000000 PM,,216666,449083,449084,,,,143373,231474
2143,448498,RE+2/2/31,Endcap,2,2,31,,10-MAY-22 02.11.16.501000000 PM,,142855,449083,449084,,,,143373,231475
2144,448499,RE+2/2/32,Endcap,2,2,32,,10-MAY-22 02.11.16.501000000 PM,,142855,449083,449084,,,,143373,231476
2145,448500,RE+2/2/33,Endcap,2,2,33,,10-MAY-22 02.11.16.501000000 PM,,216665,449085,449086,,,,143373,231477
2146,448501,RE+2/2/34,Endcap,2,2,34,,10-MAY-22 02.11.16.501000000 PM,,216668,449085,449086,,,,143374,231478
2147,448502,RE+2/2/35,Endcap,2,2,35,,10-MAY-22 02.11.16.501000000 PM,,216665,449085,449086,,,,143374,231479
2148,448503,RE+2/2/36,Endcap,2,2,36,,10-MAY-22 02.11.16.501000000 PM,,142861,449087,449088,,,,143374,231480
2149,448504,RE+2/3/01,Endcap,2,3,1,,10-MAY-22 02.11.16.501000000 PM,,142842,449087,449088,,,,143380,231481
2150,448505,RE+2/3/02,Endcap,2,3,2,,10-MAY-22 02.11.16.501000000 PM,,142824,449087,449088,,,,143380,231482
